address,contact,cuisines,event_date,event_desc,event_name,facility,featured_collections,geo_location_lat,geo_location_long,known_for,link,name,price_beer,price_two,price_two_comp,rating,timetable,votes,what_people_love_here
"2nd Floor, Block A, Indirapuram Habitat Centre, Indirapuram, Ghaziabad","+91 8800303303,  +91 8800404404","North Indian, Chinese, Momos",,,,"Full Bar Available,Indoor Seating,Table booking recommended,Outdoor Seating",,28.6398406458,77.3702529073,,https://www.zomato.com/ncr/the-monarch-terrace-1-indirapuram-ghaziabad,The Monarch - Terrace,350,"1,200",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.6,"[['Mon', '11am – 11pm'], ['Tue', '11am – 11pm'], ['Wed', '11am – 11pm'], ['Thu', '11am – 11pm'], ['Fri', '11am – 11pm'], ['Sat', '11am – 11pm'], ['Sun', '11am – 11pm']]",132,"Food,Look & Feel"
"Ground Floor, Tower A, Vatika Business Park, Sohna Road, Gurgaon",011 66103543,"North Indian, Mughlai, Chinese, Continental",,,,"Home Delivery,Wheelchair Accessible,Full Bar Available,Live Sports Screening,Outdoor Seating,Indoor Seating,Live Music,Table booking recommended",,28.4058619232,77.0445408672,,https://www.zomato.com/ncr/rosebud-by-the-nook-sohna-road-gurgaon,Rosebud - By The Nook,Cash,"2,800",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,4.0,"[['Mon', '11:30am – 11:30pm'], ['Tue', '11:30am – 11:30pm'], ['Wed', '11:30am – 11:30pm'], ['Thu', '11:30am – 11:30pm'], ['Fri', '11:30am – 11:30pm'], ['Sat', '11:30am – 11:30pm'], ['Sun', '11:30am – 11:30pm']]",607,"Food,Service,Look & Feel"
"Sujan Mahindra Road, Block A, Friends Colony East, New Friends Colony, New Delhi",011 71564120,"North Indian, Chinese, Fast Food, Italian",,,,"Home Delivery,Full Bar Available,Live Entertainment,Sports TV,Outdoor Seating,Indoor Seating,Free Wifi,Available for Functions,Catering Available,Disabled Friendly,Smoking Area,Brunch,Dance Floor,Live Sports Screening,Live Music,Entry Fee,Table reservation required",",Outdoor Seating,New on Gold",28.5628547336,77.2688697651,,https://www.zomato.com/ncr/kalamata-cookhouse-bar-new-friends-colony-new-delhi,Kalamata Cookhouse & Bar,225,"1,200",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,4.1,"[['Mon', '12noon – 1am'], ['Tue', '12noon – 1am'], ['Wed', '12noon – 1am'], ['Thu', '12noon – 1am'], ['Fri', '12noon – 1am'], ['Sat', '12noon – 1am'], ['Sun', '12noon – 1am']]",182,"Food,Service,Look & Feel"
"Bogmalo Beach Resort, Bogmalo, Goa",0832 2538222,"North Indian, Italian, Continental, Goan, Seafood",,,,"Full Bar Available,Wifi,Indoor Seating",",Function Venues",15.3693795437,73.8355010748,,https://www.zomato.com/goa/la-palmera-bogmalo-beach-resort-bogmalo,La Palmera - Bogmalo Beach Resort,Cash,"1,800",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,2.8,"[['Mon', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Tue', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Wed', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Thu', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Fri', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Sat', '12:30pm – 2:45pm, 7:30pm – 10:45pm'], ['Sun', '12:30pm – 2:45pm, 7:30pm – 10:45pm']]",7,
"Tito's Lane, Saunta Vaddo",+91 9730318921,"North Indian, Continental, Chinese, Seafood",,,,"Breakfast,Full Bar Available,Indoor Seating,Table Reservation Not Required",,15.5563645702,73.7540232763,,https://www.zomato.com/goa/maharaja-baga,Maharaja,70,700,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.0,"[['Mon', '24 Hours'], ['Tue', '24 Hours'], ['Wed', '24 Hours'], ['Thu', '24 Hours'], ['Fri', '24 Hours'], ['Sat', '24 Hours'], ['Sun', '24 Hours']]",17,
"Poonam Resort Road, Dmello Vaddo, Anjuna, Goa,",+91 8348196224,"Israeli, Mediterranean, Mexican, Seafood",,,,"Full Bar Available,Live Music,Indoor Seating,Smoking Area,Outdoor Seating,Private Dining Area Available,Wifi",,15.5843710870,73.7526375800,,https://www.zomato.com/goa/zooris-grill-restaurant-anjuna,Zoori's Grill Restaurant,Cash,"1,000",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.7,"[['Mon', '10am – 11:30pm'], ['Tue', '10am – 11:30pm'], ['Wed', '10am – 11:30pm'], ['Thu', '10am – 11:30pm'], ['Fri', '10am – 11:30pm'], ['Sat', '10am – 11:30pm'], ['Sun', '10am – 11:30pm']]",17,
"House 942, Survey 48/4, Penachi Mollki, Village Cundaim, Old Goa, Goa",+91 9764998222,"Chinese, Goan, North Indian",,,,"Full Bar Available,Indoor Seating",,15.4646516794,73.9618502185,,https://www.zomato.com/goa/nivaant-multicuisine-ac-restaurant-bar-old-goa,Nivaant Multicuisine AC Restaurant & Bar,Cash,800,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.6,"[['Mon', '12noon – 3:30pm, 7pm – 11pm'], ['Tue', '12noon – 3:30pm, 7pm – 11pm'], ['Wed', '12noon – 3:30pm, 7pm – 11pm'], ['Thu', '12noon – 3:30pm, 7pm – 11pm'], ['Fri', '12noon – 3:30pm, 7pm – 11pm'], ['Sat', '12noon – 3:30pm, 7pm – 11pm'], ['Sun', '12noon – 3:30pm, 7pm – 11pm']]",28,
"Mobor Beach, Cavelossim, Salcette, Goa",+91 9822586661,Goan,,,,"Serves Alcohol,Table Reservation Not Required,Outdoor Seating",,15.1746108524,73.9470561594,,https://www.zomato.com/goa/hungry-shark-cavelossim,Hungry Shark,Cash,900,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.3,"[['Mon', '9am – 11:30pm'], ['Tue', '9am – 11:30pm'], ['Wed', '9am – 11:30pm'], ['Thu', '9am – 11:30pm'], ['Fri', '9am – 11:30pm'], ['Sat', '9am – 11:30pm'], ['Sun', '9am – 11:30pm']]",19,
"Near RBL, Baga Circle, Bardez, Calangute, Goa","+91 9607026480,  +91 8485863703","Chinese, Continental, North Indian",,,,"Breakfast,Home Delivery,Serves Alcohol,Table booking not available,Indoor Seating",,15.5453698843,73.7614717707,,https://www.zomato.com/goa/punjabi-handi-calangute,Punjabi Handi,70,800,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.6,"[['Mon', '6am – 12midnight'], ['Tue', '6am – 12midnight'], ['Wed', '6am – 12midnight'], ['Thu', '6am – 12midnight'], ['Fri', '6am – 12midnight'], ['Sat', '6am – 12midnight'], ['Sun', '6am – 12midnight']]",19,
"Hotel Maharaja Opposite Hindustan Petroleum, Vasco, Goa","0832 2514075,  0832 2514077","North Indian, Goan, Chinese",,,,"Full Bar Available,Wifi,Outdoor Seating",,15.3973538407,73.8087487221,,https://www.zomato.com/goa/cascade-vasco,Cascade,65,"1,000",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.4,"[['Mon', '7am – 11pm'], ['Tue', '7am – 11pm'], ['Wed', '7am – 11pm'], ['Thu', '7am – 11pm'], ['Fri', '7am – 11pm'], ['Sat', '7am – 11pm'], ['Sun', '7am – 11pm']]",12,
"Calangute Beach, Calangute, Goa",+91 9922032675,"Continental, Goan, Seafood, Italian, Chinese",,,,"Breakfast,Full Bar Available,Indoor Seating,Table Reservation Not Required,Wifi",,15.5357823647,73.7577833980,,https://www.zomato.com/goa/tropicana-beach-shack-calangute,Tropicana Beach Shack,70,700,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.5,"[['Mon', '8:30am – 11pm'], ['Tue', '8:30am – 11pm'], ['Wed', '8:30am – 11pm'], ['Thu', '8:30am – 11pm'], ['Fri', '8:30am – 11pm'], ['Sat', '8:30am – 11pm'], ['Sun', '8:30am – 11pm']]",22,
"Gera's Imperium II, Panaji, Goa",+91 8308838888,Finger Food,,,,"Full Bar Available,Nightlife,Indoor Seating,Outdoor Seating",,15.4932686968,73.8361904025,,https://www.zomato.com/goa/butter-pub-panaji,Butter Pub,Cash,"1,000",6 pints of beer + 2 appetizers,2.5,"[['Mon', '6pm – 4am'], ['Tue', '6pm – 4am'], ['Wed', '6pm – 4am'], ['Thu', '6pm – 4am'], ['Fri', '6pm – 4am'], ['Sat', '6pm – 4am'], ['Sun', '6pm – 4am']]",30,
"Near Macki Night Market, Arpora Baga Road, Baga, Goa",+91 9822386688,"North Indian, Mughlai, Goan, Seafood",,,,"Home Delivery,Full Bar Available,Indoor Seating,Wifi,Outdoor Seating",,15.5694786772,73.7578025088,,https://www.zomato.com/goa/rasa-the-essence-baga,Rasa The Essence,70,500,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.5,"[['Mon', '9am – 11pm'], ['Tue', '9am – 11pm'], ['Wed', '9am – 11pm'], ['Thu', '9am – 11pm'], ['Fri', '9am – 11pm'], ['Sat', '9am – 11pm'], ['Sun', '9am – 11pm']]",35,
"Agonda Beach, Palolem, Goa","+91 9673885250,  +91 9921836730","Goan, Seafood, Finger Food",,,,"Serves Alcohol,Outdoor Seating,Table Reservation Not Required",,15.0424451000,73.9912630000,,https://www.zomato.com/goa/h2o-agonda-palolem,H2O Agonda,Cash,500,Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,3.7,"[['Mon', '7am – 11pm'], ['Tue', '7am – 11pm'], ['Wed', '7am – 11pm'], ['Thu', '7am – 11pm'], ['Fri', '7am – 11pm'], ['Sat', '7am – 11pm'], ['Sun', '7am – 11pm']]",20,
"The Room, Central Park Resorts, Sohna Road, Gurgaon",0124 4988201,"Chinese, Continental, Italian, Japanese, North Indian",,,,"Breakfast,Full Bar Available,Free Parking,Serves Cocktails,Table booking recommended,Private Dining Area Available,Group Meal,Sports TV,Indoor Seating,Available for Functions,Smoking Area",,undefined,undefined,,https://www.zomato.com/ncr/blue-waters-1-sohna-road-gurgaon,Blue Waters,Cash,"1,500",Average of 2 appetizers + 2 mains + 2 beverages + 1 dessert,NEW,"[['Mon', '6am – 10:30pm'], ['Tue', '6am – 10:30pm'], ['Wed', '6am – 10:30pm'], ['Thu', '6am – 10:30pm'], ['Fri', '6am – 10:30pm'], ['Sat', '6am – 10:30pm'], ['Sun', '6am – 10:30pm']]",N,
"Ground Floor, JMD Megapolis, Sohna Road, Gurgaon","+91 9810575114,  +91 9810579968","North Indian, Tex-Mex, Chinese, Mediterranean, Fast Food",,,,"Full Bar Available,Nightlife,Indoor Seating,Table booking recommended,Wifi,Free Parking,Craft Beer,Live Music,Smoking Area",,28.4195830000,77.0380860000,,https://www.zomato.com/ncr/george-sohna-road-gurgaon,George,175,"2,000",6 pints of beer + 2 appetizers,NEW,"[['Mon', '12noon – 12midnight'], ['Tue', '12noon – 12midnight'], ['Wed', '12noon – 12midnight'], ['Thu', '12noon – 12midnight'], ['Fri', '12noon – 12midnight'], ['Sat', '12noon – 12midnight'], ['Sun', '12noon – 12midnight']]",N,
